entity_type,entity_id,entity_name,season,mu,sigma
driver,840,,4,-0.14707905054092407,0.09556195139884949
driver,841,,4,-0.0032079091761261225,0.12895795702934265
driver,842,,4,0.2848901152610779,0.10140207409858704
driver,843,,4,-0.21925199031829834,0.19673669338226318
driver,844,,4,0.24299199879169464,0.1032206192612648
driver,845,,4,-0.43429774045944214,0.1937141865491867
driver,846,,4,0.4745689034461975,0.1102612093091011
driver,847,,4,0.0015894286334514618,0.0993276834487915
driver,848,,4,0.2213849574327469,0.10405834019184113
driver,849,,4,-0.217268705368042,0.11744435131549835
driver,850,,4,-0.6288051605224609,0.2964157462120056
driver,851,,4,0.21677276492118835,0.28067147731781006
driver,852,,4,0.0362766794860363,0.12015000730752945
driver,853,,4,-0.3246302008628845,0.2625502645969391
driver,854,,4,0.12997707724571228,0.15794570744037628
driver,855,,4,-0.1271972954273224,0.11362744867801666
driver,856,,4,-0.249258354306221,0.22986213862895966
driver,857,,4,0.3139587640762329,0.15695078670978546
driver,858,,4,-0.2420295774936676,0.17157623171806335
driver,859,,4,0.32676294445991516,0.2503972351551056
driver,860,,4,0.33031368255615234,0.29461729526519775
driver,861,,4,0.26577627658843994,0.23050113022327423
driver,862,,4,0.055478278547525406,0.32050490379333496
constructor,1,,4,-0.382190465927124,0.0686320886015892
constructor,3,,4,0.4624878168106079,0.08148260414600372
constructor,4,,4,-0.11790032684803009,0.07129925489425659
constructor,5,,4,0.024272989481687546,0.07008226215839386
constructor,6,,4,0.7951337099075317,0.08731693029403687
constructor,9,,4,0.8633752465248108,0.06934738904237747
constructor,10,,4,0.290915310382843,0.06865337491035461
constructor,15,,4,-0.06964577734470367,0.06683234870433807
constructor,131,,4,1.7323848009109497,0.07812274992465973
constructor,164,,4,-0.849609911441803,0.13594989478588104
constructor,166,,4,-0.527161717414856,0.1298721581697464
constructor,205,,4,-0.47487133741378784,0.10470835864543915
constructor,206,,4,-0.4708033800125122,0.14847129583358765
constructor,207,,4,-1.1657160520553589,0.13481707870960236
constructor,208,,4,0.23910488188266754,0.1044199988245964
constructor,209,,4,-0.6702591776847839,0.10527503490447998
constructor,210,,4,0.32048338651657104,0.09533017873764038
driver,1,,5,0.8485252857208252,0.09205929934978485
driver,2,,5,-0.5508701801300049,0.2935183048248291
driver,3,,5,0.5034371614456177,0.20464856922626495
driver,4,,5,0.496615469455719,0.08982629328966141
driver,5,,5,-0.3411477208137512,0.29087528586387634
driver,8,,5,0.4242266118526459,0.11018003523349762
driver,9,,5,-0.32648369669914246,0.21651571989059448
driver,10,,5,-0.26722052693367004,0.3014995753765106
driver,13,,5,0.4692147672176361,0.17258873581886292
driver,15,,5,-0.6960527300834656,0.29422107338905334
driver,16,,5,-0.4877394437789917,0.2700865566730499
driver,17,,5,0.24882948398590088,0.2709849178791046
driver,18,,5,0.24334418773651123,0.19693702459335327
driver,20,,5,0.6054526567459106,0.09384656697511673
driver,22,,5,-0.23176321387290955,0.3027253746986389
driver,24,,5,-0.8050674200057983,0.30331775546073914
driver,30,,5,-0.5718252062797546,0.28112587332725525
driver,37,,5,-0.08033984154462814,0.2810569107532501
driver,39,,5,-0.4716833829879761,0.3299281597137451
driver,67,,5,-0.290932297706604,0.3136975169181824
driver,153,,5,-0.4645518362522125,0.2704724669456482
driver,154,,5,0.07205718755722046,0.13775548338890076
driver,155,,5,-0.13102301955223083,0.2918398082256317
driver,807,,5,0.22718100249767303,0.10049984604120255
driver,808,,5,0.14237140119075775,0.33818161487579346
driver,811,,5,-0.40174567699432373,0.29107725620269775
driver,812,,5,-0.8343371748924255,0.26957589387893677
driver,813,,5,-0.6394811868667603,0.3049788177013397
driver,814,,5,-0.2394828051328659,0.2862479090690613
driver,815,,5,0.6837375164031982,0.08453534543514252
driver,816,,5,-0.7109616994857788,0.29788607358932495
driver,817,,5,0.8870938420295715,0.10060533136129379
driver,818,,5,-0.03584379702806473,0.30798694491386414
driver,819,,5,-0.13628265261650085,0.3124484419822693
driver,820,,5,-0.6838266849517822,0.30573296546936035
driver,821,,5,-0.2795810103416443,0.1700451821088791
driver,822,,5,0.5814800262451172,0.09474482387304306
driver,823,,5,-0.41440945863723755,0.29215937852859497
driver,824,,5,-0.5553985238075256,0.3117481470108032
driver,825,,5,0.32215094566345215,0.128141388297081
driver,826,,5,0.4024583697319031,0.13203014433383942
driver,827,,5,-0.06771272420883179,0.3189871907234192
driver,828,,5,0.055181413888931274,0.13702143728733063
driver,829,,5,-0.37320077419281006,0.29591280221939087
driver,830,,5,0.683785080909729,0.1020054891705513
driver,831,,5,0.19923590123653412,0.1951807737350464
driver,832,,5,0.6415684819221497,0.08346687257289886
driver,833,,5,0.03992209583520889,0.3035264313220978
