entity_type,entity_id,entity_name,season,mu,sigma
driver,826,,1,0.38173070549964905,0.11184871941804886
driver,827,,1,-0.05953103303909302,0.2935912609100342
driver,828,,1,-0.23200464248657227,0.11588136851787567
driver,829,,1,-0.4377182126045227,0.21704460680484772
driver,830,,1,0.4753629267215729,0.09295374155044556
driver,831,,1,0.0920121893286705,0.17274275422096252
driver,832,,1,0.6119436025619507,0.08456739783287048
driver,833,,1,-0.12213432788848877,0.24815309047698975
driver,834,,1,-0.2266760766506195,0.2886961102485657
driver,835,,1,-0.17153693735599518,0.18664565682411194
driver,836,,1,-0.2969839572906494,0.1838712990283966
driver,837,,1,-0.6104496121406555,0.2444334328174591
driver,838,,1,0.07182848453521729,0.15010924637317657
driver,839,,1,0.19838349521160126,0.0908634290099144
driver,840,,1,-0.0991666316986084,0.09081472456455231
driver,841,,1,-0.054487962275743484,0.14280420541763306
driver,842,,1,0.288626492023468,0.09644100815057755
driver,843,,1,-0.18705736100673676,0.22674798965454102
driver,844,,1,-0.011948689818382263,0.10274390131235123
driver,845,,1,-0.3110622465610504,0.17190581560134888
driver,846,,1,0.4214029908180237,0.11147138476371765
driver,847,,1,-0.08693762123584747,0.11444428563117981
driver,848,,1,0.43166202306747437,0.11553558707237244
driver,849,,1,-0.19930437207221985,0.129837304353714
driver,850,,1,-0.627740204334259,0.30291882157325745
driver,851,,1,-0.018057391047477722,0.33336347341537476
driver,852,,1,-0.05613354593515396,0.13015216588974
driver,853,,1,-0.2533852756023407,0.21759819984436035
driver,854,,1,0.016213800758123398,0.17673256993293762
driver,855,,1,-0.07257561385631561,0.11400460451841354
driver,856,,1,-0.35787177085876465,0.23257866501808167
driver,857,,1,0.48211097717285156,0.13639312982559204
driver,858,,1,-0.3748113811016083,0.19033564627170563
driver,859,,1,-0.003314916044473648,0.2278396487236023
driver,860,,1,0.012678755447268486,0.28120481967926025
driver,861,,1,-0.07183699309825897,0.2646643817424774
driver,862,,1,0.022441189736127853,0.2971850335597992
constructor,1,,1,0.07574543356895447,0.07243864983320236
constructor,3,,1,0.1927167773246765,0.0617876872420311
constructor,4,,1,-0.08526483923196793,0.08115185797214508
constructor,5,,1,0.03524136543273926,0.06989805400371552
constructor,6,,1,0.31576618552207947,0.07944612205028534
constructor,9,,1,0.34425973892211914,0.061437781900167465
constructor,10,,1,0.31561407446861267,0.05741669237613678
constructor,15,,1,-0.07022282481193542,0.06863540410995483
constructor,131,,1,0.42972761392593384,0.07709579914808273
constructor,164,,1,-0.6192680597305298,0.09470446407794952
constructor,166,,1,-0.4651299715042114,0.12928934395313263
constructor,205,,1,-0.4132104516029358,0.1052439957857132
constructor,206,,1,-0.11012621223926544,0.0857754647731781
constructor,207,,1,-0.2975538969039917,0.11217426508665085
constructor,208,,1,0.46085938811302185,0.0979779064655304
constructor,209,,1,-0.2325887680053711,0.12021579593420029
constructor,210,,1,0.12343442440032959,0.08591808378696442
driver,1,,2,1.1851297616958618,0.08708231151103973
driver,2,,2,-0.5335127711296082,0.3173551559448242
driver,3,,2,0.8019185066223145,0.14873220026493073
driver,4,,2,1.2103737592697144,0.09349700808525085
driver,5,,2,-0.40461859107017517,0.2767420709133148
driver,8,,2,0.6364415287971497,0.0932982861995697
driver,9,,2,-0.43701618909835815,0.22106073796749115
driver,10,,2,-0.6476935148239136,0.2895371615886688
driver,13,,2,0.07316529750823975,0.10914675891399384
driver,15,,2,-0.5468235015869141,0.3046077489852905
driver,16,,2,-0.4979628026485443,0.1751856505870819
driver,17,,2,0.5023818016052246,0.20757916569709778
driver,18,,2,0.8229855298995972,0.1314302533864975
driver,20,,2,2.1034185886383057,0.10376231372356415
driver,22,,2,-0.26574254035949707,0.2968619465827942
driver,24,,2,-1.0402092933654785,0.3188362121582031
driver,30,,2,-0.15506751835346222,0.2860954701900482
driver,37,,2,-0.40542787313461304,0.2987120449542999
driver,39,,2,-0.8169742822647095,0.30643129348754883
driver,67,,2,-0.14167273044586182,0.28677189350128174
driver,153,,2,-0.3010362982749939,0.30459603667259216
driver,154,,2,0.026062101125717163,0.10347983986139297
driver,155,,2,0.05094044655561447,0.21724912524223328
driver,807,,2,0.29266875982284546,0.0808386504650116
driver,808,,2,-0.03424060344696045,0.28863587975502014
driver,811,,2,-0.21805831789970398,0.3307197093963623
driver,812,,2,-0.8279896974563599,0.2781396210193634
driver,813,,2,-0.15206357836723328,0.14825290441513062
driver,814,,2,0.015347704291343689,0.18298932909965515
driver,815,,2,0.386942058801651,0.07644126564264297
driver,816,,2,-0.9229698181152344,0.3177591562271118
driver,817,,2,0.27736523747444153,0.08411762118339539
